token_address,ticker,chain,platform,launch_ts,t_window_hours,total_buy_volume_eth,total_buy_volume_eth_decayed,unique_buyers,buyer_volumes_eth_json,lp_depth_eth,lp_removed_24h_eth,early_holders_count,early_holders_still_holding,hp_delta_recent,holder_count,holder_balances_json,outcome_30d_holder_retention,outcome_30d_price_floor,outcome_30d_volume_slope,outcome_30d_composite,outcome_60d_holder_retention,outcome_60d_price_floor,outcome_60d_volume_slope,outcome_60d_composite,outcome_90d_holder_retention,outcome_90d_price_floor,outcome_90d_volume_slope,outcome_90d_composite,survived_to_day_7,hp_trajectory_json,name,creator_address,notes
0xb5c892497af39cc86f3668237f65aa5086684b07,Pigeon,base,clanker,1772313887,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Pigeon,0xe8e50a4b5dbac6a53e055a1c78dae773ff16edf8,no swaps in 90d;zero-activity
0x8d1765ef23d43062a0ff8c1fc3fbbaa8c2da2b07,OilPEPE,base,clanker,1773010837,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],OilPEPE,0x0d0ef84c37ed9085b28f3fffb9bbab09c96cfc59,no swaps in 90d;zero-activity
0x1ababf5a2e5832036c28821a0d4dacd12b57ab07,Muskon,base,clanker,1772893677,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Muskon,0x7a38c2ad6956cecd555ba9dd27fd146496611133,no swaps in 90d;zero-activity
0xa83e1a7aa396006a1f4460aadacea43b3cac3b07,TEC67,base,clanker,1771909471,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],TEC67,0x3ae23e5420620ba4b432a7046bf3b5eda652f51e,no swaps in 90d;zero-activity
0x590cc1375566fb08b4bd1dd1623fcb4c87612b07,UBB,base,clanker,1771546281,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],UBB,0x4782758daa140c3ef25ce444117c6f9e07227e58,no swaps in 90d;zero-activity
0x1c76b4004e34323c748da92cc2c10986b7a3eb07,FARTPENGU,base,clanker,1771687195,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],FARTPENGU,0xbb2ece394e577baf155d6078bbc57de276fd7739,no swaps in 90d;zero-activity
0xb95a687345cb7c42f2ad8a7124a6fad65d84fd26,gorkisback,base,clanker,1772043031,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],gorkisback,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0x825a1d570f0696022e44920c75452226781f5ea7,GP,base,clanker,1772343681,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],GP,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0x17addfdca7d18f32b70b8ed49a46b97815105b07,eudaemon_0,base,clanker,1772387677,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],eudaemon_0,0xf16d47888eff2fdd21dfbd3f75454f0d6bb5aae6,no swaps in 90d;zero-activity
0x670762685882f51bf4d36b9f064d5fe6c33c6b07,BTC.XYZ,base,clanker,1776733503,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],BTC.XYZ,0x56788e3656c0378dae591755f30076f17e6426d9,no swaps in 90d;zero-activity
0xf589ca90e090bde341c7ec7a3b493afbfc61e7d6,LIVINGCONSTR,base,clanker,1772057639,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],LIVINGCONSTRUCT,0x75f58030c190bb4288f56100f0ee49b6eeb4a134,no swaps in 90d;zero-activity
0x9c66585147dc4a83168cf9ec7d1813e729a7084a,AMALGAM,base,clanker,1772145041,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],AMALGAM,0xcd0f7cf4fb0658137c9b5bcbc9a7121805c1e114,no swaps in 90d;zero-activity
0xa8ac5e402071da42f43fd6cc8aa89e3c9ac8ab07,LNCR Bot,base,clanker,1772209793,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],LNCR Bot,0x1a767bfb3a5d1d6b4df0c8626210eb6ba601e4b1,no swaps in 90d;zero-activity
0x825423580422f9371a6addad773382e5f5a7bb07,THRAG,base,clanker,1771523705,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],THRAG,0xdbea28ca3406689b5d4b283166d427dcb71b2b06,no swaps in 90d;zero-activity
0x014b854b060574f474638cc8443913538183ef18,NOELCLAW,base,clanker,1776096977,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],NOELCLAW,0x053707b201385ae3421d450a1ff272952d2d6971,no swaps in 90d;zero-activity
0x92a45892961f5971d7dfa5947ad5e38672572448,Blum,base,clanker,1771991465,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Blum,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0x760e306fa49e5e0ce5a1634e13eca1a2ddfbab07,Benny,base,clanker,1771449545,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Benny,0xeff2e029e73b9b3dad38b7664514d26b02819a9a,no swaps in 90d;zero-activity
0xbf3cb19e0c9903aacf50d612270cd106c1f96b07,Don't Die,base,clanker,1771630219,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Don't Die,0x2e6db8d8fef582e2486776378e3219912d27ee87,no swaps in 90d;zero-activity
0x74cbd9b82063cc499d6a05e38e9051e371695b07,ELLA,base,clanker,1771596245,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ELLA,0x91fe5cf6312dbf46e5b1cabb1d050584335f5ad7,no swaps in 90d;zero-activity
0x94866a94e31494f09ffbcea5ba45e9c2dc44a1c7,Ali,base,clanker,1772315567,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Ali,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0x450e5a7c999616e409991690b2403fe46c48989a,GROYPER,base,clanker,1772091685,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],GROYPER,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0xe8bd23d3686aa59df00d0110b58f649433042b07,Alysa,base,clanker,1771666219,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Alysa,0x26cdb54c491b0c05a1e3ebfe41186484f947695c,no swaps in 90d;zero-activity
0x20a35d7b41e11bb935cac073a712df9b218b722b,x402,base,clanker,1772447369,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],x402,0x259892fbc25fc8670b90cf564f9af83620274f35,no swaps in 90d;zero-activity
0xe7dc65dea349a1e18d832283ae9367f38d37eb07,LVL99,base,clanker,1773290211,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],LVL99,0x9432a19e08c510bfd90b967efc763fbeb8698fd6,no swaps in 90d;zero-activity
0xdb0715a21dcf8b565ef81a2be2ffa7b4b7fd4b07,Punch,base,clanker,1771678197,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Punch,0xd47292eb9e4d206cfefd4347bfbfc4622454ba64,no swaps in 90d;zero-activity
0xdaa39cc38a9412503ea493a2065bec0d005fab07,CORNER,base,clanker,1772069871,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],CORNER,0x6006acf8fadb1f2ebd95b45906c85775592a871f,no swaps in 90d;zero-activity
0xe608f897e2132682b0b7e2236fce5541249eeb07,BULVE,base,clanker,1771687051,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],BULVE,0xd47292eb9e4d206cfefd4347bfbfc4622454ba64,no swaps in 90d;zero-activity
0x3229b66e66b1715f2c751712380703293acc4b07,ACT,base,clanker,1776749507,96,0.000397,6.2e-05,1,[0.000397],1.764566,0,1,1,-0.0,1,[4882808297359632547809884],0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.562205, 0.562168, 0.562146, 0.562132]",ACT,0x4e74b2852ba34ad034f202bc8c6270fdf051d6ad,
0xc0133b8a02ec8aa19979eecfd0e1be146cd3bb07,TST,base,clanker,1771483059,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],TST,0xd47292eb9e4d206cfefd4347bfbfc4622454ba64,no swaps in 90d;zero-activity
0x04a3bba6a0d61be4d292b71153bf258803b67b07,MILO,base,clanker,1771683785,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MILO,0x0507cadf06dca716ca7f49bd033e264809a5f442,no swaps in 90d;zero-activity
0xc8f1ba06b128bd0facfcfe88eec19bd42f1beb07,ORACLE,base,clanker,1771630129,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ORACLE,0x8d79d9bada7c02b581b558aa6c98db13708b37de,no swaps in 90d;zero-activity
0x16012d6b7f4bf25ed4ccf0be57500e4304ff9b07,pump,base,clanker,1772780257,96,0.0,0.0,0,[],1.764072,0,2,2,0.0,2,"[859834925303225427705, 1711456488228038880]",1,1,0,0,0,0,0,0,0,0,0,0,0,"[0.558731, 0.558731, 0.558731, 0.558731]",pump,0xca2a2f498f13d8dd79dfdde708309f9d5f4ed411,zero-activity
0x6de625f3e19428b21db8bda661185c1a50f4ab07,HORMUZ,base,clanker,1774294187,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],HORMUZ,0x3d6127cecb10d2aa7914d2b7e459d6c2c6efd656,no swaps in 90d;zero-activity
0x8a561d8041e0b068d798114c2c7eebf426d85b07,0xEE,base,clanker,1771620857,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],0xEE,0xd47292eb9e4d206cfefd4347bfbfc4622454ba64,no swaps in 90d;zero-activity
0xbd60683fe5d93616ae942af314cbb92d3dec5b07,TOTOS,base,clanker,1771505593,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],TOTOS,0xe05145c644189d337461e975adefc3b6e9e21b2b,no swaps in 90d;zero-activity
0x4aa90df644f420c2fa2fe2884022d6d4f353ab07,DREAM,base,clanker,1773039645,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],DREAM,0x3267041084d057d8f1dd38c447465ad8a2bf23fc,no swaps in 90d;zero-activity
0xcfba4f13e720053ac4a688a67a84e47d525bab07,Berry,base,clanker,1771383913,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Berry,0xaed3e1c2fcc37bd32337002da73855d79f62946c,no swaps in 90d;zero-activity
0xf8fb290e74c7295230f3108fe6db1308ed697b07,justinayoung,base,clanker,1773830699,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],justinayoung64,0x23ad8e88b3250288bfa670cf5c765bb314c04984,no swaps in 90d;zero-activity
0xf13f3236d36bdf3cd6dc00c914e6b4943e2b8b07,EXO,base,clanker,1771610105,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],EXO,0x0b86ebb7403972cab7dc310a15c5ce6df6621ef4,no swaps in 90d;zero-activity
0xe2c1767b7ce6c2071ae53868f8706e7068aa9b07,Peace ,base,clanker,1772354471,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Peace ,0xbad6df6670404404f61fc7e3823179c36a380ada,no swaps in 90d;zero-activity
0xa514bc9d594f460e6686b821911e1524eaf19b07,SWEET2KP,base,clanker,1772597369,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SWEET2KP,0x4c6e1732ee7eb0f9ed6eaaf647b539339e364b6f,no swaps in 90d;zero-activity
0xaaa2ba9bf651e8c6d66a88c8e5f136bfb8ad8b07,clawdx402,base,clanker,1773161237,96,3.788614,0.546685,3,"[3.703757, 0.050514, 0.034342]",1.772811,0,3,2,-0.0915,6,"[14265993970920906547157866, 4706402899248272855696508, 1815210348908394079780490, 65233625105211692670098, 14356244343782605080354, 1295932390926882063207]",1,1,0,0,0,0,0,0,0,0,0,0,0,"[1.672461, 1.374636, 1.193306, 1.084151]",clawdx402,0x671e446db50d32e16c88cdf380ea3af265e581ef,
0x1fb5df70b92d907d2eb6bc8cbb9c984a2241fb07,CLAWFM,base,clanker,1771430333,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],CLAWFM,0xf9b4331697162f11df6c59bf0eef302a309f0bce,no swaps in 90d;zero-activity
0x6896ab80533bf35d1f409da6327d1ad2a6e8041b,JermaineO'Ne,base,clanker,1773851883,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],JermaineO'NealJr.-SMUMustangs,0xe2a26dd1ab4942c5a500093161f33368e27953a1,no swaps in 90d;zero-activity
0x2a62cd993e83e029bc25abf0c220f9695058bb07,LobsHouse,base,clanker,1771658089,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],LobsHouse,0xd47292eb9e4d206cfefd4347bfbfc4622454ba64,no swaps in 90d;zero-activity
0x2cd3acd00da7122d0bd840c4dc2eadf9cd5b4b07,KiloClaw,base,clanker,1772073323,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],KiloClaw,0x6b4012e00fbd6d8bcecd968f9e40f93a57111a30,no swaps in 90d;zero-activity
0x1e662a16a33535f5cf0518dfb92bff0597911b07,Sovereign,base,clanker,1773374477,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Sovereign,0x1cae72f25f5dcb2a68c58d92fe957e79f2847e55,no swaps in 90d;zero-activity
0xc6c4c7f56e5b5145a4889ffb9051f6e4d253fb07,SPACEJAM ,base,clanker,1771698523,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SPACEJAM ,0x78673017db8a131ae8f3abffcfce3f7df637ea26,no swaps in 90d;zero-activity
0x50e35c7db16613ba24581b771a66076f309edb07,MIP014,base,clanker,1773953311,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MIP014,0x24f544cf8ef819cdb1063c2ca9dc5464afadec05,no swaps in 90d;zero-activity
0xe1c071d42938ca49ce94001d3b3e0ea323a7dece,DANAX,base,clanker,1771584681,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],DANAX,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0x02cb2aa02b4cff30222d20d4348d9858a08e6b07,Sparko,base,clanker,1771607645,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Sparko,0xb75b5b32b7a14d385607bc5a5bbbd7afe508f856,no swaps in 90d;zero-activity
0x404ddfd5f7d5a349f3efe6a6f80a1b9f597dcb07,Voxel,base,clanker,1771479241,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Voxel,0xa5ff91bd9fd5139461180299812ab1b1971f1f91,no swaps in 90d;zero-activity
